"Scan Results","07/26/2026 at 01:27:51 (GMT-0300)"
"UNIPAMPA",,,,,"Brazil",
"Beatriz Roland Machado","unpam3br","Manager"

"Launch Date","Active Hosts","Total Hosts","Type","Status","Reference","Scanner Appliance","Duration","Scan Title","Asset Groups","IPs","Excluded IPs","Option Profile","FQDN"
"07/26/2026 at 00:22:43 (GMT-0300)","15","19","On-demand (default option profile)","Finished","scan/1785036163.64373","mulita-5080 (Scanner 15.2.5-1, Vulnerability Signatures 2.6.660-3)","00:27:36","VulnLab2",,"172.30.19.1-172.30.19.2, 172.30.20.2, 172.30.26.1, 172.30.32.1, 172.30.45.1, 172.30.46.1, 172.30.47.1, 172.30.49.1, 172.31.1.14, 172.31.1.20, 172.31.1.73-172.31.1.74, 172.31.1.76, 172.31.1.82, 172.31.1.84, 172.31.1.86, 172.31.1.92, 172.31.1.95",,"Qualys Recommended Option Profile",

"IP","DNS","NetBIOS","OS","IP Status","QID","Title","Type","Severity","Port","Protocol","FQDN","SSL","CVE ID","Vendor Reference","Bugtraq ID","Threat","Impact","Solution","Exploitability","Associated Malware","Results","PCI Vuln","Instance","OS CPE","Category","Result Errors","Result Debug"
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","45017","Operating System Detected","Ig","2",,,,,,,,"Several different techniques can be used to identify the operating system (OS) running on a host. A short description of these techniques is provided below. The specific technique used to identify the OS on this host is included in the RESULTS section of your report.
 
1)  TCP/IP Fingerprint : The operating system of a host can be identified from a remote system using TCP/IP fingerprinting. All underlying operating system TCP/IP stacks have subtle differences that can be seen in their responses to specially-crafted TCP packets. According to the results of this ""fingerprinting"" technique, the OS version is among those listed below. 
 
Note that if one or more of these subtle differences are modified by a firewall or a packet filtering device between the scanner and the host, the fingerprinting technique may fail. Consequently, the version of the OS may not be detected correctly. If the host is behind a proxy-type firewall, the version of the operating system detected may be that of the firewall instead of the host being scanned.
 
2)  NetBIOS : Short for Network Basic Input Output System, an application programming interface (API) that augments the DOS BIOS by adding special functions for local-area networks (LANs). Almost all LANs for PCs are based on the NetBIOS. Some LAN manufacturers have even extended it, adding additional network capabilities. NetBIOS relies on a message format called Server Message Block (SMB). 
 
3)  PHP Info : PHP is a hypertext pre-processor, an open-source, server-side, HTML-embedded scripting language used to create dynamic Web pages. Under some configurations it is possible to call PHP functions like phpinfo() and obtain operating system information.
 
4)  SNMP : The Simple Network Monitoring Protocol is used to monitor hosts, routers, and the networks to which they attach. The SNMP service maintains Management Information Base (MIB), a set of variables (database) that can be fetched by Managers. These include ""MIB_II.system.sysDescr"" for the operating system.","Not  applicable.","Not  applicable.",,,"Operating System	Technique	ID
FreeBSD 5.x / AIX 5.3	TCP/IP Fingerprint	U1512:9092","no",,,"Information gathering",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","6","DNS Host Name","Ig","1",,,,,,,,"The fully qualified domain name of this host, if it was obtained from a DNS server, is displayed in the RESULT section.","N/A","N/A",,,"IP address	Host name
172.30.47.1	kafka-old.labvulnerabilities_vulnnet","no",,,"Information gathering",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","45038","Host Scan Time - Scanner","Ig","1",,,,,,,,"The Host Scan Time is the period of time it takes the scanning engine to perform the vulnerability assessment of a single target host. The Host Scan Time for this host is reported in the Result section below. 
 
The Host Scan Time does not have a direct correlation to the Duration time as displayed in the Report Summary section of a scan results report. The Duration is the period of time it takes the service to perform a scan task. The Duration includes the time it takes the service to scan all hosts, which may involve parallel scanning. It also includes the time it takes for a scanner appliance to pick up the scan task and transfer the results back to the service's Secure Operating Center. Further, when a scan task is distributed across multiple scanners, the Duration includes the time it takes to perform parallel host scanning on all scanners.","N/A","N/A",,,"Scan duration: 302 seconds

Start time: Sun, Jul 26 2026, 03:23:46 GMT

End time: Sun, Jul 26 2026, 03:28:48 GMT","no",,,"Information gathering",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","45039","Host Names Found","Ig","1",,,,,,,,"The following host names were discovered for this computer using various methods such as DNS look up, NetBIOS query, and SQL server name query.","N/A","N/A",,,"Host Name	Source
kafka-old.labvulnerabilities_vulnnet	FQDN","no",,,"Information gathering",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","45426","Scan Activity per Port","Ig","1",,,,,,,,"Scan activity per port is an estimate of the amount of internal process time the scanner engine spent scanning a particular TCP or UDP port. This information can be useful to determine the reason for long scan times. The individual time values represent internal process time, not elapsed time, and can be longer than the total scan time because of internal parallelism. High values are often caused by slowly responding services or services on which requests time out.","N/A","N/A",,,"Protocol	Port	Time
TCP	9092	 0:01:17","no",,,"Information gathering",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","45430","Confluent Platform/Apache Kafka Detected","Ig","1",,,,,,,,"Confluent is a fully managed Kafka service and enterprise stream processing platform.
Mapping of Confluent Platform and Apache Kafka can be done using the 
 Mapping Confluent Platform/Apache Kafka  (https://docs.confluent.io/current/installation/versions-interoperability.html) 

 QID Detection Logic:(authenticated) 
This QID checks for the package Confluent Platform.","N/A","N/A",,,"Confluent Platform/Apache Kafka on Port - 9092 over TCP","no",,,"Information gathering",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","82023","Open TCP Services List","Ig","1",,,,,,,,"The port scanner enables unauthorized users with the appropriate tools to draw a map of all services on this host that can be accessed from the Internet.  The test was carried out with a ""stealth"" port scanner so that the server does not log real connections.
 
The Results section displays the port number (Port), the default service listening on the port (IANA Assigned Ports/Services), the description of the service (Description) and the service that the scanner detected using service discovery (Service Detected).","Unauthorized users can exploit this information to test vulnerabilities in each of the open services.","Shut down any unknown or unused service on the list.  If you have difficulty figuring out which service is provided by which process or program, contact your provider's support team.  For more information about commercial and open-source Intrusion Detection Systems available for detecting port scanners of this kind, visit the CERT Web site (http://www.cert.org).",,,"Port	IANA Assigned Ports/Services	Description	Service Detected	OS On Redirected Port
9092	unknown	unknown	KAFKA","no",,,"TCP/IP",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","82040","ICMP Replies Received","Ig","1",,,,,,,,"ICMP (Internet Control and Error Message Protocol) is a protocol encapsulated in IP packets. ICMP's principal purpose is to provide a protocol layer that informs gateways of the inter-connectivity and accessibility of other gateways or hosts. 
 
We have sent the following types of packets to trigger the host to send us ICMP replies: 
 
Echo Request (to trigger Echo Reply) 
Timestamp Request (to trigger Timestamp Reply) 
Address Mask Request (to trigger Address Mask Reply) 
UDP Packet (to trigger Port Unreachable Reply) 
IP Packet with Protocol >= 250 (to trigger Protocol Unreachable Reply)
 
Listed in the ""Result"" section are the ICMP replies that we have received.",,,,,"ICMP Reply Type	Triggered By	Additional Information
Echo (type=0 code=0)	Echo Request	Echo Reply
Unreachable (type=3 code=3)	UDP Port 858	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 500	Port Unreachable
Time Stamp (type=14 code=0)	Time Stamp Request	03:23:58 GMT
Unreachable (type=3 code=3)	UDP Port 53	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 1034	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 98	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 7457	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 6969	Port Unreachable
Unreachable (type=3 code=2)	IP with High Protocol	Protocol Unreachable
Unreachable (type=3 code=3)	UDP Port 177	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 6073	Port Unreachable
Unreachable (type=3 code=3)	UDP Port 5001	Port Unreachable","no",,,"TCP/IP",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","82045","Degree of Randomness of TCP Initial Sequence Numbers","Ig","1",,,,,,,,"TCP Initial Sequence Numbers (ISNs) obtained in the SYNACK replies from the host are analyzed to determine how random they are. The average change between subsequent ISNs and the standard deviation from the average are displayed in the RESULT section. Also included is the degree of difficulty for exploitation of the TCP ISN generation scheme used by the host.","N/A","N/A",,,"Average change between subsequent TCP initial sequence numbers is 898426759 with a standard deviation of 626811941. These TCP initial sequence numbers were triggered by TCP SYN probes sent to the host at an average rate of 1/(5066 microseconds). The degree of difficulty to exploit the TCP initial sequence number generation scheme is: hard.","no",,,"TCP/IP",,
"172.30.47.1","kafka-old.labvulnerabilities_vulnnet",,"FreeBSD 5.x / AIX 5.3","host scanned, found vuln","82046","IP ID Values Randomness","Ig","1",,,,,,,,"The values for the identification (ID) field in IP headers in IP packets from the host are analyzed to determine how random they are. The changes between subsequent ID values for either the network byte ordering or the host byte ordering, whichever is smaller, are displayed in the RESULT section along with the duration taken to send the probes. When incremental values are used, as is the case for TCP/IP implementation in many operating systems, these changes reflect the network load of the host at the time this test was conducted.
 
Please note that for reliability reasons only the network traffic from open TCP ports is analyzed.","N/A","N/A",,,"IP ID changes observed (network order) for port 9092: 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Duration: 0 milli seconds","no",,,"TCP/IP",,
"172.30.46.1","zookeeper-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","38780","Apache Zookeeper Common/Default Nodes Accessible Without ACL","Vuln","4","2181","tcp",,,,,,"Apache ZooKeeper is essentially a centralized service for distributed systems to a hierarchical key-value store, which is used to provide a distributed configuration service, synchronization service, and naming registry for large distributed systems.   
Result section of this QID shows the nodes which are accessible without ACLs. 
 QID Detection Logic: (Unauthenticated): 
This QID checks ACL for default node under root as well as the following common nodes: ""/workers"", ""/config"", ""/admin"", ""/brokers"",""/cluster"", ""/consumers"", ""/controller"", ""/controller_epoch"", ""/isr_change_notification"",""/latest_producer_id_block"", ""/lgo_dir_event_notification"", ""/sasl_znode"", ""/datacenter"",""/datacenter/controlnodes"", ""/datacenter/controlnodes/cldb"", ""/nodes"", ""/servers"", ""/services"",""/services_config/nfs"", ""/services_config/webserver"", ""/zkmgr"", ""/kafka"", ""/kafka/config"",""/kafka-manager"", ""/kafka-manager/configs"", ""/kafka/admin"", ""/registry"", ""/mesos"", ""/hadoop-ha"",""/ansible"", ""/orion"", ""/master"", ""/hbase/master"", ""/cloudera"", ""/hive"", ""/accumulo"""," A remote attacker could exploit this to steal or modify sensitive information.","Workaround: Enable ACL on all the nodes",,,"Apache Zookeeper Common/Default Nodes Accessible Without ACL found: -  
/config
/isr_change_notification
/admin
/brokers
/controller_epoch
/controller
/cluster","yes",,,"General remote services",,
"172.30.46.1","zookeeper-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","650058","EOL/Obsolete Software: Apache ZooKeeper 3.4.x Detected","Practice","5","2181","tcp",,,,"Apache ZooKeeper Advisory",,"ZooKeeper is a centralized service for maintaining configuration information, naming, providing distributed synchronization, and providing group services. 

Apache ZooKeeper 3.4.x has reached EOL and will be effective from 1st of June, 2020 
Currently supported versions of Apache ZooKeeper are 3.6.x, 3.7.x and 3.8.x 

QID Detection Logic (Unauthenticated): 
This QID checks the banner response to see if the server is running a vulnerable version of Apache ZooKeeper.","The system is at high risk of exposure to security vulnerabilities. Since the vendor no longer provides updates, obsolete software is more vulnerable to attacks.","Customers are advised to upgrade to Apache ZooKeeper  (https://zookeeper.apache.org/releases.htmldownload) latest versions to remediate these vulnerabilities.",,,"EOL/Obsolete Software: Apache ZooKeeper Detected on port 2181 - zookeeper.version=3.4.14-4c25d480e66aadd371de8bd2fd8da255ac140bcf, built on 03/06/2019 16:18 GMT","yes",,,"Security Policy",,
"172.30.46.1","zookeeper-old.labvulnerabilities_vulnnet",,,"host scanned, found vuln","731692","Apache ZooKeeper SASL Quorum Peer Authorization Bypass Vulnerability (wf0yrk84dg1942z1o74kd8nycg6pgm5b)","Practice","5","2181","tcp",,,"CVE-2023-44981","Apache ZooKeeper Security Advisory",,"Apache ZooKeeper is a centralized service for maintaining configuration information, naming, providing distributed synchronization, and providing group services. 

CVE-2023-44981: Apache ZooKeeper is vulnerable to authorization bypass vulnerability. 

Affected Versions: 
Apache ZooKeeper 3.9.0 
Apache ZooKeeper 3.8.0 through 3.8.2 
Apache ZooKeeper 3.7.0 through 3.7.1 
Apache ZooKeeper before 3.7.0 

QID Detection Logic (Unauthenticated): 
This QID checks the banner response to see if the server is running a vulnerable version of Apache ZooKeeper.","Successful exploitation of this vulnerability may allow attacker to access unauthorized cluster and data manipulation.","Customers are advised to upgrade to Apache ZooKeeper  (https://zookeeper.apache.org/releases.htmldownload) latest versions to remediate these vulnerabilities.
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  Apache ZooKeeper Security Advisory (https://lists.apache.org/thread/wf0yrk84dg1942z1o74kd8nycg6pgm5b)",,,"Vulnerable Version of Apache ZooKeeper Detected on port 2181 - zookeeper.version=3.4.14-4c25d480e66aadd371de8bd2fd8da255ac140bcf, built on 03/06/2019 16:18 GMT","yes",,,"CGI",,
